Hash	Adds	K Hash	Path
Me9ada1d2d7	81	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w199c23ci-000.exp
Me6cea44363	81	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w199c23ci-001.exp
M021371ca6d	81	K7ffa7db39f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w199c346d-000.exp
M2400e648e2	80	K431981c73c	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w199c346d-001.exp
M7e358bdf50	81	K992fc077a4	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w199c347g-000.exp
M0addeccad7	82	Kdafda2915b	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w199c349i-000.exp
M2514814981	81	K7ffa7db39f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w199c349i-001.exp
M0af4a94296	81	K431981c73c	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w199c349i-002.exp
Mcff9adff1b	82	K45911591b5	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w199c356e-000.exp
Md99b48dd13	81	K12fc70e8df	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w199c367g-000.exp
M92dad6d2b5	80	K72bbb775d8	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w199c467d-000.exp
M50d42b1dff	82	K4831b95bcd	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c236f-000.exp
M4b0ea27af8	83	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c23ci-000.exp
Mfa93c4dcaf	83	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c23ci-001.exp
Mbb70cee3c9	83	K5ed6be0d41	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c28aj-000.exp
M3b749b5dee	83	K3046dd5133	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c28aj-001.exp
Ma90d10aac0	83	K5ed6be0d41	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c28aj-002.exp
Mb48e58904c	82	K431981c73c	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c34aj-000.exp
M09809291ba	82	K72bbb775d8	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c34aj-001.exp
Mb31d7cd66b	82	Kcf4f9b0683	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c34ef-000.exp
Mbd4fcf862b	82	K98c04fba6b	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c356h-000.exp
M04362cbbf0	82	K12fc70e8df	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c367g-000.exp
Meba00062c0	82	K7ffa7db39f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c389h-000.exp
Ma2248aa9e0	83	K45911591b5	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w201c48ah-000.exp
M95702c4ed0	83	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w203c23ci-000.exp
Me3a0338559	85	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w203c23ci-001.exp
M72aaff1276	85	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w203c28aj-000.exp
M0b1086edc0	85	K431981c73c	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w203c346d-000.exp
M6ea9bccf91	82	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w203c346f-000.exp
Mc8d6a0dbfa	83	K992fc077a4	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w203c347e-000.exp
Mf16ae4e586	84	K992fc077a4	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w203c347g-000.exp
M514a46b357	84	K6895940d07	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w203c356e-000.exp
M26e0aaa0c9	85	K431981c73c	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w203c389e-000.exp
Mc25cbbfb49	83	K431981c73c	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w203c389e-001.exp
M0d44f6a6ad	86	Ka624a77c4e	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w205c238h-000.exp
Mbe3346d6e6	86	K4831b95bcd	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w205c26fi-000.exp
M0dcb7da5bf	84	K7ffa7db39f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w205c346d-000.exp
M53c6b5fd28	84	K3046dd5133	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w205c35eg-000.exp
Mf697529ff3	86	K992fc077a4	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w205c37eg-000.exp
M4c2d312522	85	Kdafda2915b	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w205c46dj-000.exp
Mf917eb18cb	83	Ka624a77c4e	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w205c48eh-000.exp
M45cca1fe95	86	K4831b95bcd	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w207c236f-000.exp
Mf11b92892f	86	Kac65f87215	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w207c239i-000.exp
M2e3dd3f31f	84	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w207c23ci-000.exp
M79c54c4260	85	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w207c23ci-001.exp
M1cfc14be56	86	K12fc70e8df	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w207c367j-000.exp
Mf461ca6d8c	88	Kdafda2915b	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w207c39hi-000.exp
M085c9a2b67	83	K3046dd5133	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w207c48hi-000.exp
M546743149e	87	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w209c23ci-000.exp
M093bf2ea9a	87	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w209c23ci-001.exp
M47ae0ef34c	86	K992fc077a4	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w209c347e-000.exp
M32141d3102	87	K3046dd5133	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w209c35eg-000.exp
M91e4d01102	89	K37d896ce4f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w211c23ci-000.exp
M5ce1f818ba	87	K4831b95bcd	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w211c23fg-000.exp
M13c7c11fea	87	K72bbb775d8	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w211c467d-000.exp
Mbd9f3baab7	87	Kdafda2915b	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w213c349i-000.exp
Ma42269a011	90	Kcf4f9b0683	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w213c34ef-000.exp
M66cccde70e	91	K431981c73c	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w215c34aj-000.exp
M66df5a9615	89	K7ffa7db39f	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w217c36dj-000.exp
M2704a0b675	93	K12fc70e8df	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+4y5+4y4+11y3+z32+z31+z30/i110w219c37gj-000.exp
M787d75ac9e	91	K4831b95bcd	mm-solutions/heule-canonical/3x3+18x2+48x+4y6+5y5+2y4+12y3+z32+z31+z30/i111w221c236f-000.exp
M8760ebd439	85	Kcf4f9b0683	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+2z32+z30/i112w205c235e-000.exp
M3129a9e3a5	85	K98c04fba6b	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+2z32+z30/i112w205c238h-000.exp
M5bc839cf6f	87	Kdafda2915b	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+2z32+z30/i112w207c389h-000.exp
M7b062a769f	88	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+2z32+z30/i112w209c23ci-000.exp
Mad41fc1135	88	K559946bfc2	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+2z32+z30/i112w209c247g-000.exp
M37b0d9f355	86	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+2z32+z30/i112w209c48ae-000.exp
M626acfe2d4	88	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+2z32+z30/i112w211c23ci-000.exp
M4a9aafb6d1	89	K12fc70e8df	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+2z32+z30/i112w213c37gj-000.exp
Mff2c70e65f	91	K992fc077a4	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+2z32+z30/i112w217c347g-000.exp
Mb22afc1126	79	K45911591b5	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w195c28hj-000.exp
M4848b6ec50	78	K992fc077a4	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w195c37eg-000.exp
Ma2a2d30364	79	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w197c23ci-000.exp
M6360a44fb7	79	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w197c23ci-001.exp
M017a039d02	79	K5ed6be0d41	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w197c28aj-000.exp
M9ded40821f	80	K992fc077a4	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w197c347e-000.exp
Mcfc23a6d2f	79	K6895940d07	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w197c356e-000.exp
M41a8602fd5	81	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c23ci-000.exp
Mbe14883795	81	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c23ci-001.exp
M74dd82ff03	82	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c23ci-002.exp
Mb9fdaad241	81	K559946bfc2	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c247g-000.exp
M0a1bfd1c0e	81	K5ed6be0d41	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c28aj-000.exp
M7213cd9165	82	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c28aj-001.exp
M1c1d64745e	81	K992fc077a4	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c347e-000.exp
M475c1df4e3	81	K992fc077a4	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c347g-000.exp
Mf3f3c92eb7	81	Kdafda2915b	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c349i-000.exp
Mcde054765a	81	K431981c73c	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c34ci-000.exp
M1dd2c19cf7	81	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c356e-000.exp
M88590bf231	81	K12fc70e8df	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c367g-000.exp
M41cb492d36	81	K72bbb775d8	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c467d-000.exp
M37851bd8b7	81	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c48ae-000.exp
M63c3128663	81	Ka624a77c4e	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w199c48eh-000.exp
M998bbe3810	82	K4831b95bcd	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w201c236f-000.exp
M300ca2beb4	81	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w201c23ci-000.exp
Mb933aff933	82	K431981c73c	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w201c346d-000.exp
Mb8751c4e87	83	K98c04fba6b	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w201c36cd-000.exp
M2e70c29985	82	K98c04fba6b	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w201c36cd-001.exp
Mfdf2ab9d98	83	K431981c73c	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w201c389h-000.exp
M9597bf250c	81	K559946bfc2	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w201c46ef-000.exp
Mfd70e1d2b4	82	K12fc70e8df	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w201c47eh-000.exp
M881aec82ce	81	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w201c48ae-000.exp
M58054bcc41	83	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w201c48ah-000.exp
M3f97e7f93f	82	Ka624a77c4e	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w201c48eh-000.exp
M7fbd677c7d	84	K4831b95bcd	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c236f-000.exp
M42e0d07755	84	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c23ci-000.exp
M8df6ea1311	83	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c23ci-001.exp
M8510e4f8ac	84	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c23ci-002.exp
M0dee87acdd	83	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c23ci-003.exp
M77635fc982	84	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c23ci-004.exp
M76b7237777	84	K4831b95bcd	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c23fg-000.exp
M5ff2e7e37c	84	K559946bfc2	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c247g-000.exp
M2e240b9ac7	83	K45911591b5	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c28hj-000.exp
M6dadb08c4d	83	K3046dd5133	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c346f-000.exp
M5876b88505	84	K992fc077a4	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c347g-000.exp
M3d8dc7b20e	84	K992fc077a4	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c347g-001.exp
M101fa4ff7e	83	K7ffa7db39f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c349i-000.exp
M62487d924d	84	K45911591b5	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c356e-000.exp
M0bcd99eeab	84	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c356e-001.exp
Mfeba0c91b7	84	K3046dd5133	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c35eg-000.exp
M11bf24792a	83	K992fc077a4	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c37eg-000.exp
M0017f4c90f	84	Kdafda2915b	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c46dj-000.exp
M6150775860	84	Kdafda2915b	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c46dj-001.exp
Mb5f0812a5e	83	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c48ae-000.exp
M333ea20a70	84	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w203c48ae-001.exp
M625a872cd9	85	Kcf4f9b0683	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c235e-000.exp
M723c686b67	84	K4831b95bcd	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c23fg-000.exp
M0f04ca91b1	85	K7ffa7db39f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c346d-000.exp
M9da6fba50e	85	K7ffa7db39f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c346d-001.exp
M1d2f4e5893	85	K431981c73c	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c34aj-000.exp
Mdd36bf3839	85	Kdafda2915b	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c34dj-000.exp
M1f6da4c33f	85	Kcf4f9b0683	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c34ef-000.exp
Mdf6e336271	86	K12fc70e8df	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c367g-000.exp
M5ff39c579f	84	K12fc70e8df	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c367g-001.exp
Mae361cde3f	85	K7ffa7db39f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c389h-000.exp
M6798fabc78	85	K992fc077a4	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c47eg-000.exp
M189b02f3d7	84	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c48ae-000.exp
M6fafdca685	85	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c48ae-001.exp
M76a3ef5116	85	K3046dd5133	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c48hi-000.exp
M195f297ec5	86	K98c04fba6b	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w205c49ai-000.exp
Ma9f9323424	86	K559946bfc2	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c235e-000.exp
M58aaa3cc93	86	K4831b95bcd	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c236f-000.exp
Mdece527e3f	86	K4831b95bcd	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c236f-001.exp
Mccd3f4a03e	85	K2c3c0db3e6	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c236f-002.exp
Med52181445	87	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c238h-000.exp
M0dd4c9f2ce	86	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c23ci-000.exp
M9d25c11a4d	85	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c23ci-001.exp
Md7a966c4b0	85	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c23ci-002.exp
M38f72b843d	86	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c23ci-003.exp
Mcc5b3e1f8d	85	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c23ci-004.exp
M3444bb1714	86	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c23ci-005.exp
Mb4b7c93691	87	K4831b95bcd	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c26fi-000.exp
Md1f2bc3e3d	86	K5ed6be0d41	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c28aj-000.exp
M2588e14d45	87	Kcf4f9b0683	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c346f-000.exp
M7ba167b600	86	K5ed6be0d41	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c346f-001.exp
M4173413fb7	87	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c356e-000.exp
M02235dbfb6	88	K12fc70e8df	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c367g-000.exp
Mf0a21ede49	85	K8e6900a483	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c38eh-000.exp
M07442c6778	85	K72bbb775d8	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c39aj-000.exp
Md0fea1bd61	87	Kdafda2915b	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c46dj-000.exp
M11ed80a83f	86	Kac65f87215	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c48ae-000.exp
Mc7295bce44	86	K3046dd5133	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w207c48hi-000.exp
M2388924db4	88	K2c3c0db3e6	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w209c236f-000.exp
Mf2b4be86e3	86	K98c04fba6b	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w209c238h-000.exp
Mbceac12148	84	K37d896ce4f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w209c28aj-000.exp
Ma63b3e595e	88	K45911591b5	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w209c28hj-000.exp
M976ca38ebc	88	K992fc077a4	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w209c347g-000.exp
Me534e7cabf	87	K6895940d07	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w209c356e-000.exp
M1428e08dd5	87	K7ffa7db39f	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w209c389h-000.exp
Me6c39672b8	87	K6895940d07	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w209c38hj-000.exp
Mbc42478381	88	K45911591b5	mm-solutions/heule-canonical/3x3+19x2+47x+4y6+4y5+5y4+10y3+z32+2z31/i113w209c48ah-000.exp
